,Season,Game,HR,Team,TOI(min)
1766,2013,20078,Home,ANA,47.35000000000001
1767,2013,20078,Road,OTT,47.35000000000001
1768,2013,20079,Home,BOS,49.31666666666668
1769,2013,20079,Road,DET,49.31666666666668
1770,2013,20080,Home,WSH,49.050000000000004
1771,2013,20080,Road,EDM,49.050000000000004
1772,2013,20081,Home,BUF,45.61666666666667
1773,2013,20081,Road,MIN,45.61666666666667
1774,2013,20082,Home,TOR,46.33333333333334
1775,2013,20082,Road,MIN,46.33333333333334
1776,2013,20083,Home,NYI,47.60000000000001
1777,2013,20083,Road,BUF,47.60000000000001
1778,2013,20084,Home,PHI,53.7
1779,2013,20084,Road,VAN,53.7
1780,2013,20085,Home,PIT,50.86666666666667
1781,2013,20085,Road,EDM,50.86666666666667
1782,2013,20086,Home,CAR,50.00000000000001
1783,2013,20086,Road,CHI,50.00000000000001
1784,2013,20087,Home,DET,49.23333333333334
1785,2013,20087,Road,CBJ,49.23333333333334
1786,2013,20088,Home,TBL,44.733333333333334
1787,2013,20088,Road,LAK,44.733333333333334
1788,2013,20089,Home,STL,43.233333333333334
1789,2013,20089,Road,SJS,43.233333333333334
1790,2013,20090,Home,NSH,54.900000000000006
1791,2013,20090,Road,FLA,54.900000000000006
1792,2013,20091,Home,WPG,45.18333333333334
1793,2013,20091,Road,MTL,45.18333333333334
1794,2013,20092,Home,COL,47.533333333333346
1795,2013,20092,Road,DAL,47.533333333333346
1796,2013,20093,Home,PHX,49.48333333333334
1797,2013,20093,Road,OTT,49.48333333333334
1798,2013,20094,Home,WSH,47.26666666666667
1799,2013,20094,Road,NYR,47.26666666666667
1800,2013,20095,Home,ANA,45.06666666666666
1801,2013,20095,Road,CGY,45.06666666666666
1802,2013,20096,Home,BUF,48.466666666666676
1803,2013,20096,Road,VAN,48.466666666666676
1804,2013,20097,Home,TOR,46.7
1805,2013,20097,Road,CAR,46.7
1806,2013,20098,Home,NYI,46.1
1807,2013,20098,Road,EDM,46.1
1808,2013,20099,Home,PHI,44.85
1809,2013,20099,Road,PIT,44.85
1810,2013,20100,Home,MTL,46.61666666666667
1811,2013,20100,Road,CBJ,46.61666666666667
1812,2013,20101,Home,OTT,39.56666666666667
1813,2013,20101,Road,NJD,39.56666666666667
1814,2013,20102,Home,TBL,44.116666666666674
1815,2013,20102,Road,MIN,44.116666666666674
1816,2013,20103,Home,FLA,53.016666666666666
1817,2013,20103,Road,BOS,53.016666666666666
1818,2013,20104,Home,CHI,49.91666666666668
1819,2013,20104,Road,STL,49.91666666666668
1820,2013,20105,Home,NSH,47.05
1821,2013,20105,Road,LAK,47.05
1822,2013,20106,Home,DAL,48.216666666666676
1823,2013,20106,Road,SJS,48.216666666666676
1824,2013,20107,Home,COL,43.66666666666667
1825,2013,20107,Road,DET,43.66666666666667
1826,2013,20108,Home,WPG,53.06666666666668
1827,2013,20108,Road,STL,53.06666666666668
1828,2013,20109,Home,ANA,40.41666666666667
1829,2013,20109,Road,PHX,40.41666666666667
1830,2013,20110,Home,PIT,51.88333333333333
1831,2013,20110,Road,VAN,51.88333333333333
1832,2013,20111,Home,OTT,38.11666666666667
1833,2013,20111,Road,EDM,38.11666666666667
1834,2013,20112,Home,BUF,49.53333333333334
1835,2013,20112,Road,COL,49.53333333333334
1836,2013,20113,Home,MTL,40.78333333333334
1837,2013,20113,Road,NSH,40.78333333333334
1838,2013,20114,Home,TBL,46.016666666666666
1839,2013,20114,Road,BOS,46.016666666666666
1840,2013,20115,Home,FLA,46.48333333333334
1841,2013,20115,Road,MIN,46.48333333333334
1842,2013,20116,Home,NJD,51.583333333333336
1843,2013,20116,Road,NYR,51.583333333333336
1844,2013,20117,Home,NYI,47.05
1845,2013,20117,Road,CAR,47.05
1846,2013,20118,Home,WSH,50.699999999999996
1847,2013,20118,Road,CBJ,50.699999999999996
1848,2013,20119,Home,CHI,43.650000000000006
1849,2013,20119,Road,TOR,43.650000000000006
1850,2013,20120,Home,PHX,49.63333333333334
1851,2013,20120,Road,DET,49.63333333333334
1852,2013,20121,Home,SJS,36.55
1853,2013,20121,Road,CGY,36.55
1854,2013,20122,Home,LAK,43.75000000000001
1855,2013,20122,Road,DAL,43.75000000000001
1856,2013,20123,Home,CBJ,45.25
1857,2013,20123,Road,VAN,45.25
1858,2013,20124,Home,WPG,48.916666666666664
1859,2013,20124,Road,NSH,48.916666666666664
1860,2013,20125,Home,ANA,45.45
1861,2013,20125,Road,DAL,45.45
1862,2013,20126,Home,DET,51.366666666666674
1863,2013,20126,Road,SJS,51.366666666666674
1864,2013,20127,Home,PIT,41.2
1865,2013,20127,Road,COL,41.2
1866,2013,20128,Home,LAK,45.28333333333334
1867,2013,20128,Road,CGY,45.28333333333334
1868,2013,20129,Home,TOR,45.0
1869,2013,20129,Road,ANA,45.0
1870,2013,20130,Home,NYI,52.2
1871,2013,20130,Road,VAN,52.2
1872,2013,20131,Home,CBJ,45.400000000000006
1873,2013,20131,Road,NJD,45.400000000000006
1874,2013,20132,Home,MTL,49.91666666666668
1875,2013,20132,Road,EDM,49.91666666666668
1876,2013,20133,Home,FLA,56.4
1877,2013,20133,Road,CHI,56.4
1878,2013,20134,Home,MIN,52.43333333333334
1879,2013,20134,Road,NSH,52.43333333333334
1880,2013,20135,Home,WPG,47.31666666666667
1881,2013,20135,Road,WSH,47.31666666666667
1882,2013,20136,Home,PHX,49.7
1883,2013,20136,Road,CGY,49.7
1884,2013,20137,Home,DET,52.4
1885,2013,20137,Road,OTT,52.4
1886,2013,20138,Home,BUF,46.78333333333333
1887,2013,20138,Road,BOS,46.78333333333333
1888,2013,20139,Home,BOS,57.31666666666668
1889,2013,20139,Road,SJS,57.31666666666668
1890,2013,20140,Home,NJD,0.016666666666666666
1891,2013,20140,Road,VAN,0.016666666666666666
1892,2013,20141,Home,PHI,45.0
1893,2013,20141,Road,NYR,45.0
1894,2013,20142,Home,MTL,46.83333333333334
1895,2013,20142,Road,ANA,46.83333333333334
1896,2013,20143,Home,TBL,45.05000000000001
1897,2013,20143,Road,CHI,45.05000000000001
1898,2013,20144,Home,NSH,51.16666666666667
1899,2013,20144,Road,WPG,51.16666666666667
1900,2013,20145,Home,MIN,43.36666666666667
1901,2013,20145,Road,CAR,43.36666666666667
1902,2013,20146,Home,DAL,51.11666666666666
1903,2013,20146,Road,CGY,51.11666666666666
1904,2013,20147,Home,EDM,0.016666666666666666
1905,2013,20147,Road,WSH,0.016666666666666666
1906,2013,20148,Home,LAK,45.15
1907,2013,20148,Road,PHX,45.15
1908,2013,20149,Home,PIT,0.016666666666666666
1909,2013,20149,Road,NYI,0.016666666666666666
1910,2013,20150,Home,CBJ,41.28333333333333
1911,2013,20150,Road,TOR,41.28333333333333
1912,2013,20151,Home,OTT,43.3
1913,2013,20151,Road,ANA,43.3
1914,2013,20152,Home,FLA,54.099999999999994
1915,2013,20152,Road,BUF,54.099999999999994
1916,2013,20153,Home,STL,54.400000000000006
1917,2013,20153,Road,VAN,54.400000000000006
1918,2013,20154,Home,COL,49.550000000000004
1919,2013,20154,Road,CAR,49.550000000000004
1920,2013,20155,Home,BOS,49.35
1921,2013,20155,Road,NJD,49.35
1922,2013,20156,Home,TOR,49.1
1923,2013,20156,Road,PIT,49.1
1924,2013,20157,Home,MTL,50.733333333333334
1925,2013,20157,Road,SJS,50.733333333333334
1926,2013,20158,Home,DET,49.766666666666666
1927,2013,20158,Road,NYR,49.766666666666666
1928,2013,20159,Home,TBL,42.21666666666666
1929,2013,20159,Road,BUF,42.21666666666666
1930,2013,20160,Home,NYI,48.78333333333334
1931,2013,20160,Road,PHI,48.78333333333334
1932,2013,20161,Home,DAL,50.61666666666667
1933,2013,20161,Road,WPG,50.61666666666667
1934,2013,20162,Home,CHI,41.650000000000006
1935,2013,20162,Road,MIN,41.650000000000006
1936,2013,20163,Home,NSH,48.43333333333334
1937,2013,20163,Road,STL,48.43333333333334
1938,2013,20164,Home,PHX,46.48333333333334
1939,2013,20164,Road,EDM,46.48333333333334
1940,2013,20165,Home,CGY,46.800000000000004
1941,2013,20165,Road,WSH,46.800000000000004
1942,2013,20166,Home,OTT,48.216666666666676
1943,2013,20166,Road,SJS,48.216666666666676
1944,2013,20167,Home,FLA,46.550000000000004
1945,2013,20167,Road,TBL,46.550000000000004
1946,2013,20168,Home,CBJ,48.583333333333336
1947,2013,20168,Road,ANA,48.583333333333336
1948,2013,20169,Home,COL,47.51666666666667
1949,2013,20169,Road,WPG,47.51666666666667
1950,2013,20170,Home,LAK,45.2
1951,2013,20170,Road,EDM,45.2
1952,2013,20171,Home,BUF,49.33333333333333
1953,2013,20171,Road,DAL,49.33333333333333
1954,2013,20172,Home,CAR,45.56666666666668
1955,2013,20172,Road,PIT,45.56666666666668
1956,2013,20173,Home,NYR,36.93333333333333
1957,2013,20173,Road,MTL,36.93333333333333
1958,2013,20174,Home,MIN,45.166666666666664
1959,2013,20174,Road,CHI,45.166666666666664
1960,2013,20175,Home,VAN,41.45
1961,2013,20175,Road,WSH,41.45
1962,2013,20176,Home,NYI,46.91666666666667
1963,2013,20176,Road,NYR,46.91666666666667
1964,2013,20177,Home,PHI,51.283333333333346
1965,2013,20177,Road,ANA,51.283333333333346
1966,2013,20178,Home,MTL,50.91666666666667
1967,2013,20178,Road,DAL,50.91666666666667
1968,2013,20179,Home,NJD,49.58333333333333
1969,2013,20179,Road,TBL,49.58333333333333
1970,2013,20180,Home,CHI,54.683333333333344
1971,2013,20180,Road,OTT,54.683333333333344
1972,2013,20181,Home,STL,41.266666666666666
1973,2013,20181,Road,WPG,41.266666666666666
1974,2013,20182,Home,EDM,55.033333333333346
1975,2013,20182,Road,TOR,55.033333333333346
1976,2013,20183,Home,PHX,47.50000000000001
1977,2013,20183,Road,LAK,47.50000000000001
1978,2013,20184,Home,PIT,54.61666666666667
1979,2013,20184,Road,BOS,54.61666666666667
1980,2013,20185,Home,CGY,48.38333333333334
1981,2013,20185,Road,TOR,48.38333333333334
1982,2013,20186,Home,VAN,50.550000000000004
1983,2013,20186,Road,DET,50.550000000000004
1984,2013,20187,Home,LAK,47.06666666666667
1985,2013,20187,Road,SJS,47.06666666666667
1986,2013,20188,Home,BOS,50.96666666666667
1987,2013,20188,Road,ANA,50.96666666666667
1988,2013,20189,Home,NYR,50.63333333333333
1989,2013,20189,Road,BUF,50.63333333333333
1990,2013,20190,Home,PHX,57.31666666666668
1991,2013,20190,Road,NSH,57.31666666666668
1992,2013,20191,Home,PHI,43.03333333333333
1993,2013,20191,Road,WSH,43.03333333333333
1994,2013,20192,Home,PIT,49.550000000000004
1995,2013,20192,Road,CBJ,49.550000000000004
1996,2013,20193,Home,CAR,45.666666666666664
1997,2013,20193,Road,TBL,45.666666666666664
1998,2013,20194,Home,OTT,49.050000000000004
1999,2013,20194,Road,NYI,49.050000000000004
2000,2013,20195,Home,FLA,50.13333333333334
2001,2013,20195,Road,STL,50.13333333333334
2002,2013,20196,Home,MIN,55.583333333333336
2003,2013,20196,Road,MTL,55.583333333333336
2004,2013,20197,Home,DAL,50.099999999999994
2005,2013,20197,Road,COL,50.099999999999994
2006,2013,20198,Home,CGY,44.65
2007,2013,20198,Road,DET,44.65
2008,2013,20199,Home,WPG,58.41666666666667
2009,2013,20199,Road,CHI,58.41666666666667
2010,2013,20200,Home,LAK,51.76666666666667
2011,2013,20200,Road,NSH,51.76666666666667
2012,2013,20201,Home,BUF,52.7
2013,2013,20201,Road,ANA,52.7
2014,2013,20202,Home,TBL,45.550000000000004
2015,2013,20202,Road,STL,45.550000000000004
2016,2013,20203,Home,NJD,41.85
2017,2013,20203,Road,PHI,41.85
2018,2013,20204,Home,NYI,47.46666666666667
2019,2013,20204,Road,BOS,47.46666666666667
2020,2013,20205,Home,NYR,49.38333333333334
2021,2013,20205,Road,CAR,49.38333333333334
2022,2013,20206,Home,WSH,45.03333333333334
2023,2013,20206,Road,FLA,45.03333333333334
2024,2013,20207,Home,CBJ,47.46666666666667
2025,2013,20207,Road,PIT,47.46666666666667
2026,2013,20208,Home,VAN,37.366666666666674
2027,2013,20208,Road,TOR,37.366666666666674
2028,2013,20209,Home,COL,52.63333333333334
2029,2013,20209,Road,MTL,52.63333333333334
2030,2013,20210,Home,EDM,46.16666666666668
2031,2013,20210,Road,DET,46.16666666666668
2032,2013,20211,Home,SJS,41.166666666666664
2033,2013,20211,Road,PHX,41.166666666666664
2034,2013,20212,Home,OTT,47.06666666666667
2035,2013,20212,Road,DAL,47.06666666666667
2036,2013,20213,Home,CHI,57.68333333333333
2037,2013,20213,Road,CGY,57.68333333333333
2038,2013,20214,Home,MIN,46.800000000000004
2039,2013,20214,Road,NJD,46.800000000000004
2040,2013,20215,Home,NYR,54.050000000000004
2041,2013,20215,Road,ANA,54.050000000000004
2042,2013,20216,Home,WPG,43.733333333333334
2043,2013,20216,Road,DET,43.733333333333334
2044,2013,20217,Home,BOS,47.21666666666667
2045,2013,20217,Road,DAL,47.21666666666667
2046,2013,20218,Home,WSH,47.71666666666667
2047,2013,20218,Road,NYI,47.71666666666667
2048,2013,20219,Home,CBJ,44.41666666666667
2049,2013,20219,Road,OTT,44.41666666666667
2050,2013,20220,Home,MTL,51.26666666666667
2051,2013,20220,Road,STL,51.26666666666667
2052,2013,20221,Home,FLA,52.95
2053,2013,20221,Road,EDM,52.95
2054,2013,20222,Home,CAR,48.65
2055,2013,20222,Road,PHI,48.65
2056,2013,20223,Home,MIN,48.13333333333333
2057,2013,20223,Road,CGY,48.13333333333333
2058,2013,20224,Home,PHX,50.03333333333333
2059,2013,20224,Road,VAN,50.03333333333333
2060,2013,20225,Home,SJS,48.43333333333334
2061,2013,20225,Road,BUF,48.43333333333334
2062,2013,20226,Home,NYR,44.13333333333333
2063,2013,20226,Road,PIT,44.13333333333333
2064,2013,20227,Home,CHI,53.21666666666667
2065,2013,20227,Road,WPG,53.21666666666667
2066,2013,20228,Home,COL,53.53333333333333
2067,2013,20228,Road,NSH,53.53333333333333
2068,2013,20229,Home,ANA,51.26666666666667
2069,2013,20229,Road,PHX,51.26666666666667
2070,2013,20230,Home,BOS,51.5
2071,2013,20230,Road,FLA,51.5
2072,2013,20231,Home,OTT,39.53333333333333
2073,2013,20231,Road,MTL,39.53333333333333
2074,2013,20232,Home,PHI,46.900000000000006
2075,2013,20232,Road,NJD,46.900000000000006
2076,2013,20233,Home,WSH,53.63333333333334
2077,2013,20233,Road,MIN,53.63333333333334
2078,2013,20234,Home,CAR,47.400000000000006
2079,2013,20234,Road,NYI,47.400000000000006
2080,2013,20235,Home,CBJ,49.78333333333333
2081,2013,20235,Road,NYR,49.78333333333333
2082,2013,20236,Home,DET,57.91666666666667
2083,2013,20236,Road,DAL,57.91666666666667
2084,2013,20237,Home,TBL,50.60000000000001
2085,2013,20237,Road,EDM,50.60000000000001
2086,2013,20238,Home,STL,42.983333333333334
2087,2013,20238,Road,CGY,42.983333333333334
2088,2013,20239,Home,LAK,43.95000000000001
2089,2013,20239,Road,BUF,43.95000000000001
2090,2013,20240,Home,SJS,46.933333333333344
2091,2013,20240,Road,VAN,46.933333333333344
2092,2013,20241,Home,TOR,45.06666666666666
2093,2013,20241,Road,NJD,45.06666666666666
2094,2013,20242,Home,WPG,45.88333333333334
2095,2013,20242,Road,NSH,45.88333333333334
2096,2013,20243,Home,COL,51.866666666666674
2097,2013,20243,Road,CGY,51.866666666666674
2098,2013,20244,Home,ANA,56.366666666666674
2099,2013,20244,Road,BUF,56.366666666666674
2100,2013,20245,Home,PHI,42.93333333333333
2101,2013,20245,Road,EDM,42.93333333333333
2102,2013,20246,Home,OTT,48.38333333333334
2103,2013,20246,Road,FLA,48.38333333333334
2104,2013,20247,Home,BOS,50.900000000000006
2105,2013,20247,Road,TOR,50.900000000000006
2106,2013,20248,Home,DET,47.65
2107,2013,20248,Road,TBL,47.65
2108,2013,20249,Home,CAR,49.016666666666666
2109,2013,20249,Road,MIN,49.016666666666666
2110,2013,20250,Home,CBJ,49.666666666666664
2111,2013,20250,Road,NYI,49.666666666666664
2112,2013,20251,Home,STL,50.483333333333334
2113,2013,20251,Road,PIT,50.483333333333334
2114,2013,20252,Home,DAL,49.266666666666666
2115,2013,20252,Road,CHI,49.266666666666666
2116,2013,20253,Home,PHX,45.2
2117,2013,20253,Road,WSH,45.2
2118,2013,20254,Home,LAK,51.05
2119,2013,20254,Road,VAN,51.05
2120,2013,20255,Home,MTL,48.4
2121,2013,20255,Road,NYI,48.4
2122,2013,20256,Home,NJD,42.86666666666667
2123,2013,20256,Road,NSH,42.86666666666667
2124,2013,20257,Home,NYR,30.03333333333333
2125,2013,20257,Road,FLA,30.03333333333333
2126,2013,20258,Home,CHI,51.18333333333334
2127,2013,20258,Road,EDM,51.18333333333334
2128,2013,20259,Home,WPG,48.966666666666676
2129,2013,20259,Road,SJS,48.966666666666676
2130,2013,20260,Home,COL,48.233333333333334
2131,2013,20260,Road,WSH,48.233333333333334
2132,2013,20261,Home,ANA,0.016666666666666666
2133,2013,20261,Road,VAN,0.016666666666666666
2134,2013,20262,Home,BOS,51.150000000000006
2135,2013,20262,Road,TBL,51.150000000000006
2136,2013,20263,Home,BUF,51.65
2137,2013,20263,Road,LAK,51.65
2138,2013,20264,Home,NYI,48.366666666666674
2139,2013,20264,Road,NSH,48.366666666666674
2140,2013,20265,Home,NYR,43.38333333333333
2141,2013,20265,Road,NJD,43.38333333333333
2142,2013,20266,Home,WSH,50.300000000000004
2143,2013,20266,Road,CBJ,50.300000000000004
2144,2013,20267,Home,CAR,57.016666666666666
2145,2013,20267,Road,COL,57.016666666666666
2146,2013,20268,Home,MTL,50.56666666666667
2147,2013,20268,Road,TBL,50.56666666666667
2148,2013,20269,Home,OTT,53.849999999999994
2149,2013,20269,Road,PHI,53.849999999999994
2150,2013,20270,Home,DET,52.18333333333334
2151,2013,20270,Road,WPG,52.18333333333334
2152,2013,20271,Home,FLA,30.983333333333334
2153,2013,20271,Road,ANA,30.983333333333334
2154,2013,20272,Home,STL,57.08333333333333
2155,2013,20272,Road,PHX,57.08333333333333
2156,2013,20273,Home,CGY,57.050000000000004
2157,2013,20273,Road,SJS,57.050000000000004
2158,2013,20274,Home,MIN,40.016666666666666
2159,2013,20274,Road,TOR,40.016666666666666
2160,2013,20275,Home,PIT,48.483333333333334
2161,2013,20275,Road,PHI,48.483333333333334
2162,2013,20276,Home,EDM,41.86666666666667
2163,2013,20276,Road,DAL,41.86666666666667
2164,2013,20277,Home,BOS,51.483333333333334
2165,2013,20277,Road,CBJ,51.483333333333334
2166,2013,20278,Home,NYI,47.16666666666667
2167,2013,20278,Road,LAK,47.16666666666667
2168,2013,20279,Home,TBL,50.83333333333334
2169,2013,20279,Road,ANA,50.83333333333334
2170,2013,20280,Home,CHI,51.20000000000001
2171,2013,20280,Road,PHX,51.20000000000001
2172,2013,20281,Home,STL,50.28333333333333
2173,2013,20281,Road,COL,50.28333333333333
2174,2013,20282,Home,CGY,52.13333333333334
2175,2013,20282,Road,DAL,52.13333333333334
2176,2013,20283,Home,VAN,50.76666666666667
2177,2013,20283,Road,SJS,50.76666666666667
2178,2013,20284,Home,BUF,48.56666666666666
2179,2013,20284,Road,TOR,48.56666666666666
2180,2013,20285,Home,NJD,52.15
2181,2013,20285,Road,LAK,52.15
2182,2013,20286,Home,PIT,49.95
2183,2013,20286,Road,NSH,49.95
2184,2013,20287,Home,CAR,52.68333333333334
2185,2013,20287,Road,ANA,52.68333333333334
2186,2013,20288,Home,CBJ,46.96666666666667
2187,2013,20288,Road,MTL,46.96666666666667
2188,2013,20289,Home,OTT,54.2
2189,2013,20289,Road,BOS,54.2
2190,2013,20290,Home,DET,47.533333333333346
2191,2013,20290,Road,WSH,47.533333333333346
2192,2013,20291,Home,MIN,48.85
2193,2013,20291,Road,FLA,48.85
2194,2013,20292,Home,WPG,51.11666666666666
2195,2013,20292,Road,PHI,51.11666666666666
2196,2013,20293,Home,EDM,44.616666666666674
2197,2013,20293,Road,SJS,44.616666666666674
2198,2013,20294,Home,TOR,51.66666666666667
2199,2013,20294,Road,BUF,51.66666666666667
2200,2013,20295,Home,MTL,52.516666666666666
2201,2013,20295,Road,NYR,52.516666666666666
2202,2013,20296,Home,NJD,46.266666666666666
2203,2013,20296,Road,PIT,46.266666666666666
2204,2013,20297,Home,NYI,51.46666666666667
2205,2013,20297,Road,DET,51.46666666666667
2206,2013,20298,Home,STL,44.6
2207,2013,20298,Road,CAR,44.6
2208,2013,20299,Home,NSH,46.38333333333334
2209,2013,20299,Road,CHI,46.38333333333334
2210,2013,20300,Home,PHX,50.96666666666667
2211,2013,20300,Road,TBL,50.96666666666667
2212,2013,20301,Home,COL,49.45
2213,2013,20301,Road,FLA,49.45
2214,2013,20302,Home,CGY,0.016666666666666666
2215,2013,20302,Road,EDM,0.016666666666666666
2216,2013,20303,Home,OTT,41.06666666666666
2217,2013,20303,Road,CBJ,41.06666666666666
2218,2013,20304,Home,WSH,47.70000000000001
2219,2013,20304,Road,STL,47.70000000000001
2220,2013,20305,Home,NYR,49.06666666666668
2221,2013,20305,Road,LAK,49.06666666666668
2222,2013,20306,Home,CHI,54.85000000000001
2223,2013,20306,Road,SJS,54.85000000000001
2224,2013,20307,Home,MIN,52.16666666666667
2225,2013,20307,Road,WPG,52.16666666666667
2226,2013,20308,Home,VAN,48.98333333333334
2227,2013,20308,Road,DAL,48.98333333333334
2228,2013,20309,Home,CAR,50.2
2229,2013,20309,Road,BOS,50.2
2230,2013,20310,Home,PIT,53.13333333333334
2231,2013,20310,Road,ANA,53.13333333333334
2232,2013,20311,Home,WPG,48.81666666666666
2233,2013,20311,Road,CGY,48.81666666666666
2234,2013,20312,Home,BUF,51.10000000000001
2235,2013,20312,Road,STL,51.10000000000001
2236,2013,20313,Home,TOR,54.36666666666667
2237,2013,20313,Road,NYI,54.36666666666667
2238,2013,20314,Home,PHI,44.38333333333333
2239,2013,20314,Road,OTT,44.38333333333333
2240,2013,20315,Home,MTL,47.95000000000001
2241,2013,20315,Road,MIN,47.95000000000001
2242,2013,20316,Home,DET,43.833333333333336
2243,2013,20316,Road,NSH,43.833333333333336
2244,2013,20317,Home,NYR,48.28333333333334
2245,2013,20317,Road,BOS,48.28333333333334
2246,2013,20318,Home,COL,57.2
2247,2013,20318,Road,CHI,57.2
2248,2013,20319,Home,EDM,53.166666666666664
2249,2013,20319,Road,CBJ,53.166666666666664
2250,2013,20320,Home,VAN,53.900000000000006
2251,2013,20320,Road,FLA,53.900000000000006
2252,2013,20321,Home,LAK,44.466666666666676
2253,2013,20321,Road,TBL,44.466666666666676
2254,2013,20322,Home,OTT,50.550000000000004
2255,2013,20322,Road,MIN,50.550000000000004
2256,2013,20323,Home,WSH,50.266666666666666
